workplace_id,workplace_name,workplace_district,workplace_lat,workplace_lon,candidate_name,district,lat,lon,station_name,station_operator,station_uid,station_id,official_benchmark_city,official_median_rent,commute_minutes,transfer_count,rent_saving_vs_neihu,is_pareto_efficient,dominated_by,selection_reason,route_count_at_station,departure_time,route_summary,source_endpoint,maas_response_file
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,頂溪站,永和區,25.01308,121.515398,頂溪,TRTC,TRTC-O04,O04,新北市,15000,19.9,0,4500,False,三重站; 樹林車站,Central Yonghe MRT station on the Zhonghe-Xinlu line.,,2026-08-24T08:00:00,Bus 262 (捷運頂溪站->臺北車站(忠孝)),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/dingxi_station_to_taipei_main.json
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,泰山站,泰山區,25.05321,121.43943,泰山站,TYMC,TYMC-A5,A5,新北市,10000,20.7,0,9500,True,,"Taoyuan Airport MRT A5 station in Taishan, the clearest rail node for the district.",,2026-08-24T08:00:00,MRT 桃園機場捷運線 (泰山站->台北車站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TYMC,data/interim/transport/tdx_maas_responses/taishan_station_to_taipei_main.json
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,汐止車站,汐止區,25.0679,121.66113,汐止,TRA,TRA-0960,0960,新北市,14000,22.0,0,5500,False,樹林車站; 泰山站,TRA station anchoring Xizhi's main rail commute corridor.,,2026-08-24T08:00:00,TRA 基隆-屏東 (汐止->臺北),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/xizhi_station_to_taipei_main.json
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,鶯歌車站,鶯歌區,24.95455,121.35517,鶯歌,TRA,TRA-1070,1070,新北市,14500,22.8,0,5000,False,樹林車站; 泰山站; 汐止車站,TRA station and main rail anchor for Yingge.,,2026-08-24T08:00:00,TRA 彰化-花蓮 (鶯歌->臺北),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/yingge_station_to_taipei_main.json
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,土城站,土城區,24.97313,121.44432,土城,TRTC,TRTC-BL03,BL03,新北市,14500,23.5,0,5000,False,樹林車站; 泰山站; 汐止車站; 鶯歌車站,"MRT station named for and located in Tucheng, suitable as the district's transit anchor.",,2026-08-24T08:00:00,MRT 板南線 (土城->台北車站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/tucheng_station_to_taipei_main.json
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,大坪林站,新店區,24.98272,121.54134,大坪林,TRTC,TRTC-G04,G04,新北市,15500,25.4,1,4000,False,三重站; 樹林車站; 頂溪站; 泰山站; 汐止車站; 鶯歌車站; 土城站,Representative Xindian MRT station with direct urban access.,,2026-08-24T08:00:00,MRT 松山新店線 (大坪林->中正紀念堂) | MRT 淡水信義線 (中正紀念堂->台北車站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/dapinglin_station_to_taipei_main.json
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,蘆洲站,蘆洲區,25.09152,121.46471,蘆洲,TRTC,TRTC-O54,O54,新北市,18500,27.8,1,1000,False,板橋站; 三重站; 樹林車站; 頂溪站; 泰山站; 汐止車站; 鶯歌車站; 土城站; 大坪林站,Terminal MRT node and representative Luzhou transit anchor.,,2026-08-24T08:00:00,MRT 中和新蘆線 (蘆洲->民權西路) | MRT 淡水信義線 (民權西路->台北車站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/luzhou_station_to_taipei_main.json
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,景安站,中和區,24.99392,121.505114,景安,TRTC,TRTC-O02,O02,新北市,15000,28.9,0,4500,False,三重站; 樹林車站; 頂溪站; 泰山站; 汐止車站; 鶯歌車站; 土城站,Major Zhonghe interchange area with MRT access.,,2026-08-24T08:00:00,Bus 202區 (捷運景安站(景平路)->臺北車站(忠孝)),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/jingan_station_to_taipei_main.json
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,新莊站,新莊區,25.03608,121.45218,新莊,TRTC,TRTC-O18,O18,新北市,15700,31.7,1,3800,False,三重站; 樹林車站; 頂溪站; 泰山站; 汐止車站; 鶯歌車站; 土城站; 大坪林站; 景安站,Established MRT node in the older Xinzhuang urban core.,,2026-08-24T08:00:00,MRT 中和新蘆線 (新莊->民權西路) | MRT 淡水信義線 (民權西路->台北車站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/xinzhuang_station_to_taipei_main.json
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,林口站,林口區,25.0658,121.36134,林口站,TYMC,TYMC-A9,A9,新北市,18000,33.3,0,1500,False,板橋站; 三重站; 樹林車站; 頂溪站; 泰山站; 汐止車站; 鶯歌車站; 土城站; 大坪林站; 景安站; 新莊站,Taoyuan Airport MRT A9 station and the main rail node for Linkou new town.,,2026-08-24T08:00:00,MRT 桃園機場捷運線 (林口站->台北車站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TYMC,data/interim/transport/tdx_maas_responses/linkou_station_to_taipei_main.json
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,五股區公所,五股區,25.082744,121.4383484,五股區公所(五股公有市場),NWT_BUS_STATION,NWT74479,74479,新北市,16000,36.2,1,3500,False,板橋站; 三重站; 樹林車站; 頂溪站; 泰山站; 汐止車站; 鶯歌車站; 土城站; 大坪林站; 景安站; 新莊站,"TDX bus station at Wugu District Office / public market, representing the district center.",5.0,2026-08-24T08:00:00,Bus 963 (五股區公所(五股公有市場)->捷運新埔站) | MRT 板南線 (新埔->台北車站),https://tdx.transportdata.tw/api/basic/v2/Bus/Station/City/NewTaipei,data/interim/transport/tdx_maas_responses/wugu_district_office_to_taipei_main.json
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,淡水站,淡水區,25.167745,121.445805,淡水,TRTC,TRTC-R28,R28,新北市,10000,39.4,0,9500,False,泰山站,Terminal MRT station and highest-recognition Tamsui transit node.,,2026-08-24T08:00:00,MRT 淡水信義線 (淡水->台北車站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/tamsui_station_to_taipei_main.json
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,三峽北大特區,三峽區,24.94489,121.37368,臺北大學正門,NWT_BUS_STATION,NWT3282,3282,新北市,10000,51.7,1,9500,False,泰山站; 淡水站,"TDX bus station at NTPU main gate, representing the dense Sanxia Beida residential area with many bus routes.",17.0,2026-08-24T08:00:00,Bus 916 (臺北大學正門->捷運永寧站) | MRT 板南線 (永寧->台北車站),https://tdx.transportdata.tw/api/basic/v2/Bus/Station/City/NewTaipei,data/interim/transport/tdx_maas_responses/sanxia_ntpu_main_gate_to_taipei_main.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,土城站,土城區,24.97313,121.44432,土城,TRTC,TRTC-BL03,BL03,新北市,14500,11.1,0,5000,True,,"MRT station named for and located in Tucheng, suitable as the district's transit anchor.",,2026-08-24T08:00:00,Bus 706 (捷運土城站->土城工業區),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/tucheng_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,板橋站,板橋區,25.014098,121.462671,板橋,TRTC,TRTC-BL07,BL07,新北市,16000,29.8,1,3500,False,土城站,Primary Banqiao multimodal hub represented by its MRT station coordinate.,,2026-08-24T08:00:00,MRT 板南線 (板橋->頂埔) | Bus 706 (大暖路口->土城工業區),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/banqiao_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,三峽北大特區,三峽區,24.94489,121.37368,臺北大學正門,NWT_BUS_STATION,NWT3282,3282,新北市,10000,30.6,0,9500,True,,"TDX bus station at NTPU main gate, representing the dense Sanxia Beida residential area with many bus routes.",17.0,2026-08-24T08:00:00,Bus 707 (學成路一->土城工業區),https://tdx.transportdata.tw/api/basic/v2/Bus/Station/City/NewTaipei,data/interim/transport/tdx_maas_responses/sanxia_ntpu_main_gate_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,樹林車站,樹林區,24.99123,121.42442,樹林,TRA,TRA-1040,1040,新北市,13000,33.3,1,6500,False,三峽北大特區,TRA station and main rail anchor for Shulin.,,2026-08-24T08:00:00,Bus 藍44延 (樹林火車站->捷運永寧站) | Bus 706 (捷運永寧站->土城工業區),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/shulin_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,鶯歌車站,鶯歌區,24.95455,121.35517,鶯歌,TRA,TRA-1070,1070,新北市,14500,50.5,1,5000,False,土城站; 三峽北大特區; 樹林車站,TRA station and main rail anchor for Yingge.,,2026-08-24T08:00:00,Bus 917 (鶯歌火車站->中央路三段) | Bus 706 (土城國中->土城工業區),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/yingge_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,新莊站,新莊區,25.03608,121.45218,新莊,TRTC,TRTC-O18,O18,新北市,15700,51.5,2,3800,False,土城站; 三峽北大特區; 樹林車站; 鶯歌車站,Established MRT node in the older Xinzhuang urban core.,,2026-08-24T08:00:00,Bus 786 (捷運新莊站->捷運府中站(府中路)) | MRT 板南線 (府中->頂埔) | Bus 707 (大暖路口->土城工業區),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/xinzhuang_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,頂溪站,永和區,25.01308,121.515398,頂溪,TRTC,TRTC-O04,O04,新北市,15000,52.0,0,4500,False,土城站; 三峽北大特區; 樹林車站; 鶯歌車站,Central Yonghe MRT station on the Zhonghe-Xinlu line.,,2026-08-24T08:00:00,Bus 706 (捷運頂溪站->土城工業區),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/dingxi_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,五股區公所,五股區,25.082744,121.4383484,五股區公所(五股公有市場),NWT_BUS_STATION,NWT74479,74479,新北市,16000,54.5,2,3500,False,土城站; 板橋站; 三峽北大特區; 樹林車站; 鶯歌車站; 新莊站; 頂溪站,"TDX bus station at Wugu District Office / public market, representing the district center.",5.0,2026-08-24T08:00:00,Bus 963 (五股區公所(五股公有市場)->捷運新埔站) | MRT 板南線 (新埔->永寧) | Bus 706 (中央路三段->土城工業區),https://tdx.transportdata.tw/api/basic/v2/Bus/Station/City/NewTaipei,data/interim/transport/tdx_maas_responses/wugu_district_office_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,三重站,三重區,25.05571,121.48422,三重,TRTC,TRTC-O15,O15,新北市,15000,59.5,2,4500,False,土城站; 三峽北大特區; 樹林車站; 鶯歌車站; 頂溪站,Representative Sanchong MRT station on the Zhonghe-Xinlu line.,,2026-08-24T08:00:00,Bus 640 (捷運三重站->西門市場(漢中)) | MRT 板南線 (西門->頂埔) | Bus 707 (大暖路口->土城工業區),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/sanchong_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,景安站,中和區,24.99392,121.505114,景安,TRTC,TRTC-O02,O02,新北市,15000,61.4,2,4500,False,土城站; 三峽北大特區; 樹林車站; 鶯歌車站; 頂溪站; 三重站,Major Zhonghe interchange area with MRT access.,,2026-08-24T08:00:00,MRT 環狀線 (景安->板橋) | MRT 板南線 (板橋->永寧) | Bus 藍45 (中央路三段->土城國中),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/jingan_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,汐止車站,汐止區,25.0679,121.66113,汐止,TRA,TRA-0960,0960,新北市,14000,62.7,2,5500,False,三峽北大特區; 樹林車站,TRA station anchoring Xizhi's main rail commute corridor.,,2026-08-24T08:00:00,TRA 基隆-苗栗 (汐止->板橋) | MRT 板南線 (板橋->永寧) | Bus 706 (捷運永寧站->土城工業區),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/xizhi_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,大坪林站,新店區,24.98272,121.54134,大坪林,TRTC,TRTC-G04,G04,新北市,15500,73.7,1,4000,False,土城站; 三峽北大特區; 樹林車站; 鶯歌車站; 頂溪站; 三重站; 景安站; 汐止車站,Representative Xindian MRT station with direct urban access.,,2026-08-24T08:00:00,Bus 793 (捷運大坪林站->中和國稅局) | Bus 706 (中和國稅局->土城工業區),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/dapinglin_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,泰山站,泰山區,25.05321,121.43943,泰山站,TYMC,TYMC-A5,A5,新北市,10000,79.2,1,9500,False,三峽北大特區,"Taoyuan Airport MRT A5 station in Taishan, the clearest rail node for the district.",,2026-08-24T08:00:00,Bus 805 (泰林路新北大道口->中華路口) | Bus 706 (捷運永寧站->土城工業區),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TYMC,data/interim/transport/tdx_maas_responses/taishan_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,蘆洲站,蘆洲區,25.09152,121.46471,蘆洲,TRTC,TRTC-O54,O54,新北市,18500,79.3,2,1000,False,土城站; 板橋站; 三峽北大特區; 樹林車站; 鶯歌車站; 新莊站; 頂溪站; 五股區公所; 三重站; 景安站; 汐止車站; 大坪林站; 泰山站,Terminal MRT node and representative Luzhou transit anchor.,,2026-08-24T08:00:00,MRT 中和新蘆線 (蘆洲->忠孝新生) | MRT 板南線 (忠孝新生->頂埔) | Bus 706 (大暖路口->土城工業區),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/luzhou_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,林口站,林口區,25.0658,121.36134,林口站,TYMC,TYMC-A9,A9,新北市,18000,82.8,2,1500,False,土城站; 板橋站; 三峽北大特區; 樹林車站; 鶯歌車站; 新莊站; 頂溪站; 五股區公所; 三重站; 景安站; 汐止車站; 大坪林站; 泰山站,Taoyuan Airport MRT A9 station and the main rail node for Linkou new town.,,2026-08-24T08:00:00,MRT 桃園機場捷運線 (林口站->台北車站) | MRT 板南線 (台北車站->永寧) | Bus 707 (中央路三段->土城工業區),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TYMC,data/interim/transport/tdx_maas_responses/linkou_station_to_tucheng_industrial_park.json
tucheng_industrial_park,土城產業園區,土城,24.962537,121.425079,淡水站,淡水區,25.167745,121.445805,淡水,TRTC,TRTC-R28,R28,新北市,10000,85.5,2,9500,False,三峽北大特區; 泰山站,Terminal MRT station and highest-recognition Tamsui transit node.,,2026-08-24T08:00:00,MRT 淡水信義線 (淡水->台北車站) | MRT 板南線 (台北車站->永寧) | Bus 707 (中央路三段->土城工業區),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/tamsui_station_to_tucheng_industrial_park.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,板橋站,板橋區,25.014098,121.462671,板橋,TRTC,TRTC-BL07,BL07,新北市,16000,5.0,0,3500,True,,Primary Banqiao multimodal hub represented by its MRT station coordinate.,,2026-08-24T08:00:00,Near workplace fallback: 0.1 km walking connection used because TDX returned no usable public-transit route.,https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/banqiao_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,樹林車站,樹林區,24.99123,121.42442,樹林,TRA,TRA-1040,1040,新北市,13000,9.2,0,6500,True,,TRA station and main rail anchor for Shulin.,,2026-08-24T08:00:00,TRA 鶯歌-蘇澳新 (樹林->板橋),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/shulin_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,土城站,土城區,24.97313,121.44432,土城,TRTC,TRTC-BL03,BL03,新北市,14500,12.6,0,5000,False,樹林車站,"MRT station named for and located in Tucheng, suitable as the district's transit anchor.",,2026-08-24T08:00:00,MRT 板南線 (土城->板橋),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/tucheng_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,鶯歌車站,鶯歌區,24.95455,121.35517,鶯歌,TRA,TRA-1070,1070,新北市,14500,14.2,0,5000,False,樹林車站; 土城站,TRA station and main rail anchor for Yingge.,,2026-08-24T08:00:00,TRA 彰化-花蓮 (鶯歌->板橋),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/yingge_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,景安站,中和區,24.99392,121.505114,景安,TRTC,TRTC-O02,O02,新北市,15000,20.3,0,4500,False,樹林車站; 土城站; 鶯歌車站,Major Zhonghe interchange area with MRT access.,,2026-08-24T08:00:00,MRT 環狀線 (景安->板橋),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/jingan_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,新莊站,新莊區,25.03608,121.45218,新莊,TRTC,TRTC-O18,O18,新北市,15700,20.3,1,3800,False,樹林車站; 土城站; 鶯歌車站; 景安站,Established MRT node in the older Xinzhuang urban core.,,2026-08-24T08:00:00,MRT 中和新蘆線 (新莊->頭前庄) | MRT 環狀線 (頭前庄->板橋),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/xinzhuang_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,三重站,三重區,25.05571,121.48422,三重,TRTC,TRTC-O15,O15,新北市,15000,23.7,1,4500,False,樹林車站; 土城站; 鶯歌車站; 景安站,Representative Sanchong MRT station on the Zhonghe-Xinlu line.,,2026-08-24T08:00:00,MRT 中和新蘆線 (三重->頭前庄) | MRT 環狀線 (頭前庄->板橋),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/sanchong_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,頂溪站,永和區,25.01308,121.515398,頂溪,TRTC,TRTC-O04,O04,新北市,15000,26.2,1,4500,False,樹林車站; 土城站; 鶯歌車站; 景安站; 三重站,Central Yonghe MRT station on the Zhonghe-Xinlu line.,,2026-08-24T08:00:00,MRT 中和新蘆線 (頂溪->景安) | MRT 環狀線 (景安->板橋),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/dingxi_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,五股區公所,五股區,25.082744,121.4383484,五股區公所(五股公有市場),NWT_BUS_STATION,NWT74479,74479,新北市,16000,28.3,1,3500,False,板橋站; 樹林車站; 土城站; 鶯歌車站; 景安站; 新莊站; 三重站; 頂溪站,"TDX bus station at Wugu District Office / public market, representing the district center.",5.0,2026-08-24T08:00:00,Bus 963 (五股區公所(五股公有市場)->捷運新埔站) | MRT 板南線 (新埔->板橋),https://tdx.transportdata.tw/api/basic/v2/Bus/Station/City/NewTaipei,data/interim/transport/tdx_maas_responses/wugu_district_office_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,大坪林站,新店區,24.98272,121.54134,大坪林,TRTC,TRTC-G04,G04,新北市,15500,28.8,0,4000,False,樹林車站; 土城站; 鶯歌車站; 景安站; 三重站; 頂溪站,Representative Xindian MRT station with direct urban access.,,2026-08-24T08:00:00,MRT 環狀線 (大坪林->板橋),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/dapinglin_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,汐止車站,汐止區,25.0679,121.66113,汐止,TRA,TRA-0960,0960,新北市,14000,33.4,0,5500,False,樹林車站,TRA station anchoring Xizhi's main rail commute corridor.,,2026-08-24T08:00:00,TRA 基隆-屏東 (汐止->板橋),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/xizhi_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,泰山站,泰山區,25.05321,121.43943,泰山站,TYMC,TYMC-A5,A5,新北市,10000,37.0,0,9500,True,,"Taoyuan Airport MRT A5 station in Taishan, the clearest rail node for the district.",,2026-08-24T08:00:00,Bus 805 (泰林路新北大道口->新北板橋公車站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TYMC,data/interim/transport/tdx_maas_responses/taishan_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,三峽北大特區,三峽區,24.94489,121.37368,臺北大學正門,NWT_BUS_STATION,NWT3282,3282,新北市,10000,40.7,1,9500,False,泰山站,"TDX bus station at NTPU main gate, representing the dense Sanxia Beida residential area with many bus routes.",17.0,2026-08-24T08:00:00,Bus 916 (臺北大學正門->捷運永寧站) | MRT 板南線 (永寧->板橋),https://tdx.transportdata.tw/api/basic/v2/Bus/Station/City/NewTaipei,data/interim/transport/tdx_maas_responses/sanxia_ntpu_main_gate_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,林口站,林口區,25.0658,121.36134,林口站,TYMC,TYMC-A9,A9,新北市,18000,44.1,0,1500,False,板橋站; 樹林車站; 土城站; 鶯歌車站; 景安站; 新莊站; 三重站; 頂溪站; 五股區公所; 大坪林站; 汐止車站; 泰山站; 三峽北大特區,Taoyuan Airport MRT A9 station and the main rail node for Linkou new town.,,2026-08-24T08:00:00,Bus 920副 (林口轉運站->萬坪公園),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TYMC,data/interim/transport/tdx_maas_responses/linkou_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,蘆洲站,蘆洲區,25.09152,121.46471,蘆洲,TRTC,TRTC-O54,O54,新北市,18500,47.7,1,1000,False,板橋站; 樹林車站; 土城站; 鶯歌車站; 景安站; 新莊站; 三重站; 頂溪站; 五股區公所; 大坪林站; 汐止車站; 泰山站; 三峽北大特區; 林口站,Terminal MRT node and representative Luzhou transit anchor.,,2026-08-24T08:00:00,MRT 中和新蘆線 (蘆洲->忠孝新生) | MRT 板南線 (忠孝新生->板橋),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/luzhou_station_to_xinban_special_district.json
xinban_special_district,新板特區,板橋,25.0138307,121.4618983,淡水站,淡水區,25.167745,121.445805,淡水,TRTC,TRTC-R28,R28,新北市,10000,56.2,1,9500,False,泰山站; 三峽北大特區,Terminal MRT station and highest-recognition Tamsui transit node.,,2026-08-24T08:00:00,MRT 淡水信義線 (淡水->台北車站) | TRA 臺東-樹林 (臺北->板橋),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/tamsui_station_to_xinban_special_district.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,泰山站,泰山區,25.05321,121.43943,泰山站,TYMC,TYMC-A5,A5,新北市,10000,4.4,0,9500,True,,"Taoyuan Airport MRT A5 station in Taishan, the clearest rail node for the district.",,2026-08-24T08:00:00,MRT 桃園機場捷運線 (泰山站->新莊副都心站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TYMC,data/interim/transport/tdx_maas_responses/taishan_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,三重站,三重區,25.05571,121.48422,三重,TRTC,TRTC-O15,O15,新北市,15000,10.7,0,4500,False,泰山站,Representative Sanchong MRT station on the Zhonghe-Xinlu line.,,2026-08-24T08:00:00,MRT 桃園機場捷運線 (三重站->新莊副都心站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/sanchong_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,林口站,林口區,25.0658,121.36134,林口站,TYMC,TYMC-A9,A9,新北市,18000,16.9,0,1500,False,泰山站; 三重站,Taoyuan Airport MRT A9 station and the main rail node for Linkou new town.,,2026-08-24T08:00:00,MRT 桃園機場捷運線 (林口站->新莊副都心站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TYMC,data/interim/transport/tdx_maas_responses/linkou_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,新莊站,新莊區,25.03608,121.45218,新莊,TRTC,TRTC-O18,O18,新北市,15700,20.3,0,3800,False,泰山站; 三重站,Established MRT node in the older Xinzhuang urban core.,,2026-08-24T08:00:00,Bus 786 (捷運新莊站(新莊郵局)->行政院新莊聯合辦公大樓(中平路)),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/xinzhuang_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,板橋站,板橋區,25.014098,121.462671,板橋,TRTC,TRTC-BL07,BL07,新北市,16000,31.6,0,3500,False,泰山站; 三重站; 新莊站,Primary Banqiao multimodal hub represented by its MRT station coordinate.,,2026-08-24T08:00:00,Bus 786 (新北板橋公車站->行政院新莊聯合辦公大樓(中平路)),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/banqiao_station_to_xinzhuang_fuduxin.json
